player_id,player_name,age,nationality,club,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,position_group,goal_contribution,performance_score,age_group,experienced
2376,Player_2376,38,Argentina,Liverpool,LB,72,76,49,12,22,3083,10.18,3,No,Low,defender,34,0.05319493999351281,veteran,False
2377,Player_2377,21,Spain,Real Madrid,LB,78,93,25,28,24,2788,28.36,3,No,Low,defender,52,0.06922525107604018,young,False
2378,Player_2378,36,Argentina,Juventus,CM,94,89,24,26,8,1844,72.27,0,No,Medium,midfielder,34,0.0710412147505423,veteran,False
2379,Player_2379,26,France,Bayern Munich,LW,83,89,9,30,20,1804,39.41,2,No,High,winger,50,0.12001108647450111,prime,False
2380,Player_2380,28,France,Liverpool,RW,83,93,7,9,9,889,55.18,1,Yes,Low,winger,18,0.11754780652418448,prime,False
2381,Player_2381,31,England,Manchester City,RB,76,75,11,30,18,2503,179.55,2,Yes,Low,defender,48,0.07191370355573312,veteran,False
2382,Player_2382,33,Germany,Liverpool,RB,69,68,53,38,18,1893,118.73,2,No,Low,defender,56,0.09376650818806127,veteran,False
2383,Player_2383,26,Argentina,FC Barcelona,CB,61,78,2,9,14,1666,166.04,0,No,Medium,defender,23,0.07713085234093638,prime,False
2384,Player_2384,22,Netherlands,Real Madrid,GK,82,81,26,23,21,4344,78.73,4,No,High,goalkeeper,44,0.045303867403314914,young,False
2385,Player_2385,34,England,Juventus,GK,65,66,49,32,16,3065,128.0,0,No,Low,goalkeeper,48,0.05089722675367047,veteran,False
2386,Player_2386,29,Argentina,FC Barcelona,CM,61,72,22,13,6,3641,83.01,5,Yes,Medium,midfielder,19,0.02210931062894809,prime,False
2387,Player_2387,19,England,Juventus,ST,80,74,39,34,2,3075,59.42,4,No,Low,attacker,36,0.0591869918699187,young,False
2388,Player_2388,26,France,FC Barcelona,ST,94,71,32,33,4,1259,93.69,1,Yes,Low,attacker,37,0.1517077045274027,prime,False
2389,Player_2389,30,Spain,FC Barcelona,CDM,88,80,13,16,15,2220,77.2,4,Yes,Low,midfielder,31,0.06126126126126126,veteran,False
2390,Player_2390,22,Portugal,PSG,LW,66,78,53,20,22,2418,176.51,0,Yes,High,winger,42,0.07444168734491315,young,False
2391,Player_2391,19,England,PSG,CB,88,80,22,31,6,2838,89.56,0,No,Medium,defender,37,0.061663143058491895,young,False
2392,Player_2392,32,Argentina,Bayern Munich,LB,82,89,30,2,15,2796,146.09,2,Yes,Low,defender,17,0.05543633762517883,veteran,False
2393,Player_2393,23,Argentina,Real Madrid,ST,92,68,12,14,8,786,120.19,0,No,High,attacker,22,0.16030534351145037,prime,False
2394,Player_2394,36,Portugal,Manchester City,CB,67,93,11,7,0,3367,86.59,5,Yes,Low,defender,7,0.03192753192753193,veteran,False
2395,Player_2395,30,Germany,Manchester City,RB,71,70,34,31,2,2447,85.61,0,Yes,Low,defender,33,0.057825909276665304,veteran,False
2396,Player_2396,25,Netherlands,Manchester City,CDM,69,65,17,37,24,3129,61.87,3,No,High,midfielder,61,0.06535634387983381,prime,False
2397,Player_2397,31,France,FC Barcelona,LB,74,65,20,25,7,1898,19.7,3,No,Low,defender,32,0.07903055848261328,veteran,False
2398,Player_2398,37,Argentina,PSG,CB,83,67,44,29,17,3584,137.18,2,No,High,defender,46,0.05231584821428571,veteran,False
2399,Player_2399,19,Brazil,Real Madrid,CM,85,65,46,8,23,4159,165.3,4,No,Medium,midfielder,31,0.036186583313296466,young,False
2400,Player_2400,18,Spain,FC Barcelona,LB,62,65,41,31,23,3949,39.62,4,Yes,High,defender,54,0.04304887313243859,young,False
2402,Player_2402,19,Germany,PSG,LB,65,94,37,21,23,2193,42.2,5,No,Low,defender,44,0.07501139990880074,young,False
2403,Player_2403,34,Netherlands,PSG,CDM,80,96,40,33,18,16,95.65,1,No,High,midfielder,51,11.125,veteran,False
2404,Player_2404,30,Portugal,Liverpool,LB,68,97,41,17,6,3022,62.18,5,No,Low,defender,23,0.04334877564526803,veteran,False
2405,Player_2405,36,Spain,Liverpool,RW,69,86,46,18,24,1266,21.05,3,No,Medium,winger,42,0.14336492890995262,veteran,False
2406,Player_2406,34,France,Real Madrid,LW,62,94,8,17,19,478,9.98,5,Yes,Medium,winger,36,0.3284518828451883,veteran,False
2407,Player_2407,26,Germany,Juventus,CDM,83,68,22,36,5,4296,66.08,1,Yes,Medium,midfielder,41,0.031075418994413406,prime,False
2408,Player_2408,18,Netherlands,Real Madrid,CM,81,87,13,17,24,3977,9.0,4,No,Medium,midfielder,41,0.0428715111893387,young,False
2409,Player_2409,38,England,Real Madrid,CDM,73,89,10,11,10,3544,19.21,3,Yes,High,midfielder,21,0.027793453724604966,veteran,False
2410,Player_2410,17,England,FC Barcelona,RB,86,76,6,3,4,4274,26.04,0,No,High,defender,7,0.03275620028076743,young,False
2411,Player_2411,20,Portugal,Bayern Munich,CM,92,81,30,26,11,485,0.84,1,No,High,midfielder,37,0.2927835051546392,young,False
2412,Player_2412,30,Brazil,Real Madrid,GK,81,79,23,4,0,4088,28.01,1,No,Low,goalkeeper,4,0.047553816046966735,veteran,False
2413,Player_2413,17,Portugal,Liverpool,LB,88,74,25,5,18,337,104.12,1,No,High,defender,23,0.5133531157270029,young,False
2414,Player_2414,30,France,Bayern Munich,LB,78,93,29,12,10,860,147.6,4,No,Medium,defender,22,0.17325581395348838,veteran,False
2415,Player_2415,32,Germany,FC Barcelona,RB,78,76,33,22,14,2003,35.22,5,No,High,defender,36,0.08337493759360959,veteran,False
2416,Player_2416,38,Germany,Bayern Munich,CB,65,65,45,24,24,1471,15.02,2,No,High,defender,48,0.11522773623385452,veteran,False
2417,Player_2417,30,Argentina,Manchester City,RB,78,65,37,3,15,2042,131.45,0,No,Low,defender,18,0.07345739471106758,veteran,False
2418,Player_2418,36,Brazil,Juventus,RW,72,74,4,31,2,3428,1.97,3,No,Low,winger,33,0.044194865810968494,veteran,False
2419,Player_2419,19,Brazil,Bayern Munich,ST,85,82,4,14,10,3120,132.28,5,No,High,attacker,24,0.041185897435897435,young,False
2420,Player_2420,19,Germany,Real Madrid,CB,81,66,18,25,10,1519,24.04,1,No,Low,defender,35,0.10961158657011191,young,False
2421,Player_2421,25,Germany,FC Barcelona,ST,80,72,50,10,9,701,41.48,4,No,Medium,attacker,19,0.15263908701854492,prime,False
2422,Player_2422,22,Spain,Juventus,GK,61,86,37,8,1,4388,22.05,1,Yes,High,goalkeeper,9,0.0333637192342753,young,False
2423,Player_2423,29,Netherlands,Real Madrid,LW,89,86,27,10,19,4035,44.9,5,No,Low,winger,29,0.03618339529120198,prime,False
2424,Player_2424,37,Spain,Juventus,LW,86,90,25,1,4,3744,143.77,3,No,High,winger,5,0.016159188034188036,veteran,False
2425,Player_2425,18,Spain,Liverpool,LB,66,90,41,26,22,1173,24.29,0,Yes,High,defender,48,0.14407502131287298,young,False
2426,Player_2426,24,Brazil,Manchester City,LW,79,73,22,25,22,1605,178.95,1,Yes,Low,winger,47,0.12710280373831775,prime,False
2427,Player_2427,37,Argentina,Liverpool,RB,90,85,45,7,24,1879,59.21,4,No,Medium,defender,31,0.10111761575306014,veteran,False
2428,Player_2428,18,England,Real Madrid,CB,82,95,48,20,7,3393,165.99,4,Yes,Low,defender,27,0.04627173592690834,young,False
2429,Player_2429,20,Spain,Real Madrid,LB,72,70,29,20,12,2124,34.61,2,Yes,Medium,defender,32,0.07156308851224105,young,False
2430,Player_2430,31,Argentina,Real Madrid,LB,76,78,2,7,14,1446,34.23,4,No,Medium,defender,21,0.10304287690179806,veteran,False
2431,Player_2431,20,Portugal,PSG,CB,63,97,27,0,1,3306,101.98,2,Yes,High,defender,1,0.029189352692075014,young,False
2432,Player_2432,29,France,Manchester City,GK,73,71,32,37,11,3401,9.58,0,Yes,Low,goalkeeper,48,0.05151426051161423,prime,False
2433,Player_2433,28,Spain,Juventus,GK,79,88,41,12,23,3783,144.28,3,No,Medium,goalkeeper,35,0.05011895321173671,prime,False
2434,Player_2434,29,Portugal,Real Madrid,LB,72,73,2,8,7,2372,79.41,2,No,Medium,defender,15,0.05480607082630692,prime,False
2435,Player_2435,30,England,Real Madrid,GK,62,75,4,27,20,150,126.01,1,No,Low,goalkeeper,47,0.9919999999999999,veteran,False
2436,Player_2436,36,France,Juventus,RW,85,87,18,5,18,1659,31.85,5,No,High,winger,23,0.07414104882459313,veteran,False
2437,Player_2437,34,France,Liverpool,RW,85,66,41,22,24,878,115.8,1,No,High,winger,46,0.2317767653758542,veteran,False
2438,Player_2438,22,England,Liverpool,ST,77,79,47,35,22,2319,107.14,3,No,Medium,attacker,57,0.1054333764553687,young,False
2440,Player_2440,18,Brazil,FC Barcelona,CM,73,68,37,8,7,3995,53.88,5,Yes,Medium,midfielder,15,0.020150187734668337,young,False
2441,Player_2441,39,England,PSG,LW,62,74,8,11,9,2415,168.0,1,No,Medium,winger,20,0.04182194616977226,veteran,False
2442,Player_2442,35,England,Liverpool,GK,60,70,4,21,12,1515,173.05,5,No,Low,goalkeeper,33,0.09504950495049505,veteran,False
2443,Player_2443,35,England,FC Barcelona,RW,85,94,45,11,4,3387,156.33,2,No,Medium,winger,15,0.028048420431059935,veteran,False
2444,Player_2444,21,France,PSG,RB,83,74,41,5,21,589,103.18,3,No,Medium,defender,26,0.2911714770797963,young,False
2445,Player_2445,35,Netherlands,Real Madrid,CB,94,96,33,8,8,587,75.94,1,No,Medium,defender,16,0.28109028960817717,veteran,False
2446,Player_2446,18,Argentina,Manchester City,CDM,73,67,36,36,9,2619,10.91,4,Yes,Low,midfielder,45,0.05517373043146239,young,False
2447,Player_2447,26,Portugal,Bayern Munich,ST,62,90,32,2,13,1195,170.53,5,No,Low,attacker,15,0.06527196652719665,prime,False
2448,Player_2448,18,Brazil,Bayern Munich,CM,72,79,24,33,23,4353,171.34,4,No,Medium,midfielder,56,0.04456696531127958,young,False
2449,Player_2449,27,Spain,Real Madrid,RW,73,81,41,7,10,2326,3.85,5,No,Low,winger,17,0.0412725709372313,prime,False
2450,Player_2450,34,Spain,Liverpool,ST,80,91,28,9,13,2605,64.56,1,Yes,Low,attacker,22,0.044145873320537425,veteran,False
2451,Player_2451,31,Portugal,FC Barcelona,CDM,85,82,24,8,2,2538,158.47,3,No,Low,midfielder,10,0.02620173364854216,veteran,False
2452,Player_2452,25,Argentina,Manchester City,CB,62,83,53,13,20,565,15.01,0,No,Medium,defender,33,0.2584070796460177,prime,False
2453,Player_2453,39,England,Juventus,LW,63,76,8,36,15,1756,35.78,1,Yes,High,winger,51,0.11958997722095673,veteran,False
2454,Player_2454,35,Netherlands,PSG,RW,60,88,2,26,19,4075,176.17,4,No,High,winger,45,0.046012269938650305,veteran,False
2455,Player_2455,25,Brazil,Real Madrid,CB,92,69,14,31,16,1360,152.59,0,No,Low,defender,47,0.14779411764705883,prime,False
2456,Player_2456,19,Spain,Manchester City,CM,66,88,3,3,4,2568,164.22,3,No,Low,midfielder,7,0.021417445482866043,young,False
2457,Player_2457,37,Portugal,Manchester City,GK,70,91,44,1,6,2373,26.02,4,Yes,High,goalkeeper,7,0.07079646017699115,veteran,False
2458,Player_2458,25,Germany,Liverpool,CDM,86,94,37,32,16,1195,38.43,3,Yes,High,midfielder,48,0.14309623430962343,prime,False
2459,Player_2459,30,Netherlands,PSG,CM,73,79,19,20,19,2131,109.17,5,No,Low,midfielder,39,0.07156264664476772,veteran,False
2460,Player_2460,35,Portugal,Manchester City,LW,81,98,48,0,21,2888,90.56,1,No,High,winger,21,0.039473684210526314,veteran,False
2461,Player_2461,23,Netherlands,Liverpool,CB,75,91,22,10,10,1567,54.08,3,No,Low,defender,20,0.09093809827696235,prime,False
2462,Player_2462,32,Spain,FC Barcelona,LW,71,84,36,0,11,3410,159.15,4,No,Medium,winger,11,0.021700879765395895,veteran,False
2463,Player_2463,32,England,Liverpool,LB,69,96,46,10,24,2367,162.3,1,Yes,Low,defender,34,0.06822982678495987,veteran,False
2464,Player_2464,17,Germany,FC Barcelona,RW,83,68,7,6,23,3343,52.86,4,No,High,winger,29,0.04277594974573736,young,False
2465,Player_2465,20,Argentina,FC Barcelona,GK,77,69,36,1,1,3097,28.46,4,No,Medium,goalkeeper,2,0.05967064901517597,young,False
2466,Player_2466,20,Brazil,Juventus,CDM,81,72,44,14,18,1260,27.26,0,No,Low,midfielder,32,0.11150793650793651,young,False
2467,Player_2467,23,Argentina,Juventus,RB,68,86,32,7,4,1333,87.45,2,No,Medium,defender,11,0.08777194298574643,prime,False
2468,Player_2468,24,Argentina,Manchester City,CB,76,71,32,25,10,4328,24.36,3,No,Low,defender,35,0.036737523105360444,prime,False
2469,Player_2469,33,Portugal,Liverpool,RB,72,86,6,39,22,3336,85.46,3,No,Low,defender,61,0.05725419664268585,veteran,False
2470,Player_2470,21,Netherlands,Juventus,RW,65,94,21,34,18,3084,83.42,0,Yes,Low,winger,52,0.06955252918287938,young,False
2471,Player_2471,23,Brazil,FC Barcelona,RW,80,80,4,20,6,3387,159.2,5,Yes,Medium,winger,26,0.03867729554177739,prime,False
2472,Player_2472,36,Brazil,Juventus,CDM,66,79,45,37,20,2431,53.67,3,Yes,Low,midfielder,57,0.07692307692307693,veteran,False
2473,Player_2473,36,Spain,PSG,RW,84,69,14,7,21,1016,101.14,0,No,Medium,winger,28,0.1377952755905512,veteran,False
2474,Player_2474,20,Spain,Manchester City,RB,70,67,20,31,5,641,133.96,3,No,Medium,defender,36,0.22776911076443057,young,False
2475,Player_2475,22,Brazil,Liverpool,RB,73,87,24,7,10,4062,107.47,3,No,Medium,defender,17,0.03360413589364845,young,False
2476,Player_2476,23,Germany,Liverpool,LW,88,74,16,9,13,315,171.76,4,No,Low,winger,22,0.38412698412698415,prime,False
2477,Player_2477,34,France,Bayern Munich,CM,69,69,49,22,3,2303,108.61,0,No,Low,midfielder,25,0.039296569691706466,veteran,False
2478,Player_2478,21,Spain,Liverpool,ST,64,87,6,3,7,440,162.38,5,Yes,Low,attacker,10,0.14772727272727273,young,False
2479,Player_2479,36,France,Manchester City,CM,67,79,53,37,8,1138,44.49,3,No,Low,midfielder,45,0.1225834797891037,veteran,False
2480,Player_2480,19,Portugal,PSG,CM,64,82,49,29,1,914,101.16,5,No,Medium,midfielder,30,0.10284463894967177,young,False
2481,Player_2481,23,Germany,Liverpool,GK,83,89,18,22,24,2303,98.02,2,No,High,goalkeeper,46,0.08649587494572296,prime,False
2482,Player_2482,38,Brazil,Bayern Munich,RW,85,72,51,4,10,4142,178.11,0,No,Low,winger,14,0.022090777402221148,veteran,False
2483,Player_2483,30,Germany,Manchester City,LW,65,95,6,20,19,3421,37.21,0,No,Medium,winger,39,0.04940076001169249,veteran,False
2484,Player_2484,23,Spain,FC Barcelona,GK,75,85,39,5,21,2078,25.81,0,No,Low,goalkeeper,26,0.08662175168431184,prime,False
2485,Player_2485,21,Argentina,Real Madrid,GK,71,66,44,16,6,4150,110.3,4,No,Low,goalkeeper,22,0.041060240963855424,young,False
2486,Player_2486,38,Portugal,Real Madrid,ST,70,86,49,24,3,2200,40.65,0,No,Medium,attacker,27,0.06363636363636363,veteran,False
2487,Player_2487,21,Brazil,FC Barcelona,CB,62,72,23,23,23,35,115.23,4,No,Medium,defender,46,4.628571428571429,young,False
2488,Player_2488,39,England,Juventus,RB,65,87,10,21,13,817,175.06,2,No,High,defender,34,0.17686658506731945,veteran,False
2489,Player_2489,18,Portugal,Liverpool,RW,78,96,40,12,23,1946,170.4,1,No,Medium,winger,35,0.0829907502569373,young,False
2490,Player_2490,37,Netherlands,Real Madrid,GK,77,72,54,16,0,3956,41.98,4,No,Low,goalkeeper,16,0.04671385237613751,veteran,False
2492,Player_2492,22,Germany,Real Madrid,CB,82,94,53,33,11,2225,101.15,0,Yes,High,defender,44,0.08,young,False
2493,Player_2493,31,Brazil,FC Barcelona,ST,68,83,31,25,18,3325,105.83,1,No,Medium,attacker,43,0.05654135338345865,veteran,False
2494,Player_2494,37,Portugal,Liverpool,LB,62,87,39,18,4,507,119.37,4,No,High,defender,22,0.23471400394477318,veteran,False
2495,Player_2495,26,Germany,Liverpool,RW,67,82,52,25,7,3745,133.6,5,No,Low,winger,32,0.03885180240320427,prime,False
2496,Player_2496,39,Brazil,Juventus,LB,63,93,43,2,10,4116,108.37,5,No,High,defender,12,0.028304178814382897,veteran,False
2497,Player_2497,23,Spain,FC Barcelona,CM,71,87,1,1,21,3877,20.56,3,No,Low,midfielder,22,0.0313386639153985,prime,False
2498,Player_2498,21,Portugal,Juventus,GK,90,97,14,27,3,459,142.33,1,No,Medium,goalkeeper,30,0.47058823529411764,young,False
2499,Player_2499,17,Spain,Liverpool,CDM,84,82,20,1,14,1405,14.77,2,No,Medium,midfielder,15,0.0711743772241993,young,False
2500,Player_2500,29,Portugal,Liverpool,RW,75,97,23,21,19,4095,4.09,4,No,Low,winger,40,0.043345543345543344,prime,False
2501,Player_2501,37,Spain,Manchester City,RB,73,71,49,6,11,2036,138.65,5,No,High,defender,17,0.06753438113948919,veteran,False
2502,Player_2502,34,Netherlands,Juventus,CB,72,92,16,3,19,2677,98.93,5,No,Low,defender,22,0.05565932013447889,veteran,False
2503,Player_2503,29,Germany,Manchester City,LW,66,65,46,37,21,1744,125.9,4,No,Low,winger,58,0.1353211009174312,prime,False
2504,Player_2504,37,England,FC Barcelona,RW,71,98,51,38,22,2983,69.2,5,No,High,winger,60,0.08229969829031177,veteran,False
2505,Player_2505,37,Portugal,PSG,RB,63,83,51,19,20,2358,2.49,2,No,Low,defender,39,0.06509754028837998,veteran,False
2506,Player_2506,34,Netherlands,Real Madrid,LB,61,95,8,5,9,1231,59.92,5,No,Low,defender,14,0.09301380991064176,veteran,False
2507,Player_2507,21,Portugal,Manchester City,CB,94,77,34,8,23,1177,109.66,4,Yes,Medium,defender,31,0.16567544604927784,young,False
2508,Player_2508,29,Spain,Real Madrid,ST,62,88,19,30,15,761,41.01,0,No,Medium,attacker,45,0.2575558475689882,prime,False
2509,Player_2509,20,Brazil,Bayern Munich,GK,63,69,18,25,22,2354,123.96,5,Yes,High,goalkeeper,47,0.06423109600679694,young,False
2510,Player_2510,33,Portugal,FC Barcelona,RW,71,87,17,35,7,3726,143.09,4,No,Medium,winger,42,0.04898013955984971,veteran,False
2511,Player_2511,19,Netherlands,PSG,CDM,78,83,19,25,19,1543,82.04,0,No,High,midfielder,44,0.10693454309786131,young,False
2512,Player_2512,33,Spain,Bayern Munich,LB,69,65,29,27,7,3677,157.69,5,No,High,defender,34,0.0392983410388904,veteran,False
2513,Player_2513,27,Argentina,Bayern Munich,LB,60,97,39,4,5,1933,153.94,5,No,Medium,defender,9,0.05380237972064149,prime,False
2515,Player_2515,36,Germany,Bayern Munich,CM,75,96,23,17,7,3561,119.16,3,No,Medium,midfielder,24,0.027941589441168212,veteran,False
2516,Player_2516,39,England,FC Barcelona,LB,68,92,23,14,22,4102,55.21,3,No,Low,defender,36,0.03900536323744515,veteran,False
2517,Player_2517,37,Argentina,Manchester City,RB,68,76,46,32,9,3857,86.88,1,No,Low,defender,41,0.03940886699507389,veteran,False
2518,Player_2518,20,Germany,FC Barcelona,LW,68,73,18,4,4,4017,128.04,3,Yes,Medium,winger,8,0.015434403783918346,young,False
2519,Player_2519,18,Germany,Manchester City,GK,71,75,29,36,10,4444,38.3,2,No,High,goalkeeper,46,0.038343834383438344,young,False
2520,Player_2520,36,Germany,Bayern Munich,LB,74,97,25,39,3,2964,133.12,1,Yes,Low,defender,42,0.05263157894736842,veteran,False
2521,Player_2521,32,Brazil,Bayern Munich,RB,61,83,41,21,16,1030,98.88,3,No,Low,defender,37,0.14029126213592233,veteran,False
2522,Player_2522,34,Germany,PSG,CB,70,98,43,21,2,2547,17.74,0,No,Medium,defender,23,0.051040439733019236,veteran,False
2523,Player_2523,24,Brazil,Manchester City,CB,70,71,37,21,17,2522,100.53,4,Yes,Low,defender,38,0.063441712926249,prime,False
2524,Player_2524,19,Germany,Bayern Munich,GK,67,95,28,14,7,1875,12.49,3,Yes,Low,goalkeeper,21,0.08575999999999999,young,False
2525,Player_2525,25,France,Liverpool,CM,91,66,12,16,23,589,3.07,0,Yes,Medium,midfielder,39,0.28777589134125636,prime,False
2526,Player_2526,36,Netherlands,Real Madrid,CDM,65,83,3,27,11,2280,160.19,1,No,Low,midfielder,38,0.057236842105263155,veteran,False
2527,Player_2527,22,Argentina,PSG,GK,79,96,44,21,20,3101,88.44,4,No,Low,goalkeeper,41,0.06114156723637536,young,False
2528,Player_2528,26,France,FC Barcelona,ST,94,74,16,20,15,2414,98.02,3,No,High,attacker,35,0.07125103562551781,prime,False
2529,Player_2529,37,Germany,PSG,CM,67,72,32,16,13,3897,50.75,1,No,Medium,midfielder,29,0.03015139851167565,veteran,False
2530,Player_2530,26,Argentina,Real Madrid,LB,93,90,4,4,20,3678,97.92,3,Yes,Low,defender,24,0.04989124524197933,prime,False
2531,Player_2531,29,Argentina,Manchester City,GK,78,94,27,17,15,1843,30.81,1,No,Medium,goalkeeper,32,0.10157352143244709,prime,False
2532,Player_2532,33,Portugal,FC Barcelona,CB,66,75,23,16,3,4151,134.34,3,Yes,Low,defender,19,0.02914960250542038,veteran,False
2533,Player_2533,25,England,FC Barcelona,RB,90,84,16,3,0,1938,148.29,0,No,High,defender,3,0.07120743034055728,prime,False
2534,Player_2534,33,France,Manchester City,GK,77,84,49,6,0,2194,154.13,2,No,Low,goalkeeper,6,0.08422971741112123,veteran,False
2535,Player_2535,25,England,Juventus,CM,73,73,38,24,21,4459,19.64,0,No,High,midfielder,45,0.03778874187037452,prime,False
2536,Player_2536,25,Argentina,Juventus,ST,76,72,47,36,14,252,100.62,4,Yes,High,attacker,50,0.8888888888888888,prime,False
2537,Player_2537,17,Brazil,PSG,RB,68,79,39,39,19,1466,145.67,3,Yes,Medium,defender,58,0.12210095497953616,young,False
2538,Player_2538,18,Argentina,Bayern Munich,LW,79,98,43,39,19,735,23.51,2,No,Low,winger,58,0.3299319727891156,young,False
2539,Player_2539,32,England,Juventus,ST,87,88,45,8,2,339,18.36,2,No,High,attacker,10,0.24041297935103245,veteran,False
2540,Player_2540,17,France,PSG,LB,79,97,50,18,13,3587,147.14,4,No,Low,defender,31,0.04530248118204628,young,False
2541,Player_2541,26,Germany,Juventus,GK,86,91,10,8,8,1376,143.51,4,No,Low,goalkeeper,16,0.15,prime,False
2542,Player_2542,34,Portugal,Real Madrid,GK,67,85,11,22,18,704,81.04,2,No,Low,goalkeeper,40,0.2284090909090909,veteran,False
2543,Player_2543,24,Portugal,Liverpool,RW,91,69,12,30,7,3724,20.19,4,No,Medium,winger,37,0.046992481203007516,prime,False
2544,Player_2544,37,Portugal,Bayern Munich,CB,60,85,7,31,1,4418,93.14,4,No,Low,defender,32,0.027840651878678135,veteran,False
